5102,Subakútny kožný lupus erythematosus,Choroby kože a podkožného tkaniva
5103,Iný lokálny lupus erythematosus,Choroby kože a podkožného tkaniva
5104,Sclerodermia circumscripta [Morphaea],Choroby kože a podkožného tkaniva
5105,Lineárna a pásovitá sklerodermia,Choroby kože a podkožného tkaniva
5106,Kalcinóza kože,Choroby kože a podkožného tkaniva
5107,Sklerodaktýlia,Choroby kože a podkožného tkaniva
5108,Gottronov syndróm,Choroby kože a podkožného tkaniva
5109,Poikiloderma vasculare atrophicans,Choroby kože a podkožného tkaniva
5110,Ainhum,Choroby kože a podkožného tkaniva
5111,"Iné lokalizované choroby spojivového tkaniva, bližšie určené",Choroby kože a podkožného tkaniva
5112,"Lokalizovaná choroba spojivového tkaniva, bližšie neurčená",Choroby kože a podkožného tkaniva
5113,Livedoidná vaskulitída,Choroby kože a podkožného tkaniva
5114,Erythema elevatum et diutinum,Choroby kože a podkožného tkaniva
5115,Iná vaskulitída ohraničená na kožu,Choroby kože a podkožného tkaniva
5116,"Vaskulitída ohraničená na kožu, bližšie neurčená",Choroby kože a podkožného tkaniva
5117,"Vred predkolenia, nezatriedený inde",Choroby kože a podkožného tkaniva
5118,Pyogénny (hnisový) granulóm,Choroby kože a podkožného tkaniva
5119,Dermatitis factitia (artefacta),Choroby kože a podkožného tkaniva
5120,Febrilná neutrofilná dermatóza (Sweetov syndróm),Choroby kože a podkožného tkaniva
5121,Eozinofilná celulitída (Wellsov syndróm),Choroby kože a podkožného tkaniva
5122,"Chronický vred kože, nezatriedený inde",Choroby kože a podkožného tkaniva
5123,Mucinóza kože,Choroby kože a podkožného tkaniva
5124,Iné infiltratívne choroby kože a podkožného tkaniva,Choroby kože a podkožného tkaniva
5125,"Iná choroby kože a podkožného tkaniva, bližšie určené",Choroby kože a podkožného tkaniva
5126,"Choroba kože a podkožného tkaniva, bližšie neurčená",Choroby kože a podkožného tkaniva
5127,Amyloidóza kože (E85.-†),Choroby kože a podkožného tkaniva
5128,Postihnutie kože pri akútnej chorobe štepu proti hostiteľovi [GVHD]: 1.štádium,Choroby kože a podkožného tkaniva
5129,"Postihnutie kože pri akútnej chorobe štepu proti hostiteľovi, [GVHD] 2.štádium",Choroby kože a podkožného tkaniva
5130,Postihnutie kože pri akútnej chorobe štepu proti hostiteľovi [GVHD]: 3.štádium,Choroby kože a podkožného tkaniva
5131,Postihnutie kože pri akútnej chorobe štepu proti hostiteľovi [GVHD]: 4.štádium,Choroby kože a podkožného tkaniva
5132,"Iná choroba kože a podkožného tkaniva pri chorobách zatriedených inde, bližšie určená",Choroby kože a podkožného tkaniva
5133,"Artritída a polyartritída zapríčinená stafylokokmi, na viacerých miestach",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5135,"Artritída a polyartritída zapríčinená stafylokokmi, v oblasti nadlaktia (ramenná kosť, lakťový kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5139,"Artritída a polyartritída zapríčinená stafylokokmi, v oblasti predkolenia (ihlica, píšťala, kolenný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5141,"Artritída a polyartritída zapríčinená stafylokokmi, na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5142,"Artritída a polyartritída zapríčinená stafylokokmi, miesto bližšie neurčené",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5143,"Artritída a polyartritída zapríčinená pneumokokmi, na viacerých miestach",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5145,"Artritída a polyartritída zapríčinená pneumokokmi, v oblasti nadlaktia (ramenná kosť, lakťový kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5149,"Artritída a polyartritída zapríčinená pneumokokmi, v oblasti predkolenia (ihlica, píšťala, kolenný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5151,"Artritída a polyartritída zapríčinená pneumokokmi, na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5152,"Artritída a polyartritída zapríčinená pneumokokmi, miesto bližšie neurčené",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5153,"Artritída a polyartritída zapríčinená inými streptokokmi, na viacerých miestach",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5155,"Artritída a polyartritída zapríčinená inými streptokokmi, v oblasti nadlaktia (ramenná kosť, lakťový kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5162,"Artritída a polyartritída zapríčinená inými streptokokmi, miesto bližšie neurčené",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5163,"Artritída a polyartritída zapríčinená inými bližšie určenými baktériami, na viacerých miestach",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5172,"Artritída a polyartritída zapríčinená inými bližšie určenými baktériami, miesto bližšie neurčené",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5173,"Pyogénna artritída, bližšie neurčená, na viacerých miestach",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5175,"Pyogénna artritída, bližšie neurčená, v oblasti nadlaktia (ramenná kosť, lakťový kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5176,"Pyogénna artritída, bližšie neurčená, v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5177,"Pyogénna artritída, bližšie neurčená, v oblasti ruky (prsty, zápästie, záprstie, kĺby medzi týmito kosťami)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5179,"Pyogénna artritída, bližšie neurčená, v oblasti predkolenia (ihlica, píšťala, kolenný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5181,"Pyogénna artritída, bližšie neurčená, na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5182,"Pyogénna artritída, bližšie neurčená, miesto bližšie neurčené",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5183,"Artritída zapríčinená meningokokmi (A39.8†), na viacerých miestach",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5185,"Artritída zapríčinená meningokokmi (A39.8†), v oblasti nadlaktia (ramenná kosť, lakťový kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5189,"Artritída zapríčinená meningokokmi (A39.8†), v oblasti predkolenia (ihlica, píšťala, kolenný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5191,"Artritída zapríčinená meningokokmi (A39.8†), na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5192,"Artritída zapríčinená meningokokmi (A39.8†), miesto bližšie neurčené",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5193,"Tuberkulózna artritída (A18.0†), na viacerých miestach",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5195,"Tuberkulózna artritída (A18.0†), v oblasti nadlaktia (ramenná kosť, lakťový kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5196,"Tuberkulózna artritída (A18.0†), v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5197,"Tuberkulózna artritída (A18.0†), v oblasti ruky (prsty, zápästie, záprstie, kĺby medzi týmito kosťami)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5199,"Tuberkulózna artritída (A18.0†), v oblasti predkolenia (ihlica, píšťala, kolenný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5201,"Tuberkulózna artritída (A18.0†), na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5202,"Tuberkulózna artritída (A18.0†), miesto bližšie neurčené",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5203,"Artritída pri Lymskej chorobe (A69.2†), na viacerých miestach pri Lymskej chorobe",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5205,"Artritída pri Lymskej chorobe (A69.2†), v oblasti nadlaktia (ramenná kosť, lakťový kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5207,"Artritída pri Lymskej chorobe (A69.2†), v oblasti ruky (prsty, zápästie, záprstie, kĺby medzi týmito kosťami)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5209,"Artritída pri Lymskej chorobe (A69.2†), v oblasti predkolenia (ihlica, píšťala, kolenný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5211,"Artritída pri Lymskej chorobe (A69.2†), na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5212,Artritída pri Lymskej chorobe (A69.2†): miesto bližšie,Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5213,"Artritída pri iných baktériových chorobách zatriedených inde, na viacerých miestach",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5215,"Artritída pri iných baktériových chorobách zatriedených inde, v oblasti nadlaktia (ramenná kosť, lakťový kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5222,"Artritída pri iných baktériových chorobách zatriedených inde, miesto bližšie neurčené",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5223,"Artritída pri ružienke (B06.8†), na viacerých miestach",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5225,"Artritída pri ružienke (B06.8†), v oblasti nadlaktia (ramenná kosť, lakťový kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5226,"Artritída pri ružienke predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5227,"Artritída pri ružienke (B06.8†), v oblasti ruky (prsty, zápästie, záprstie, kĺby medzi týmito kosťami)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5229,"Artritída pri ružienke (B06.8†), v oblasti predkolenia (ihlica, píšťala, kolenný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5231,"Artritída pri ružienke (B06.8†), na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5232,"Artritída pri ružienke (B06.8†), miesto bližšie neurčené",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5233,"Artritída pri iných vírusových chorobách zatriedených inde, na viacerých miestach",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5235,"Artritída pri iných vírusových chorobách zatriedených inde, v oblasti nadlaktia (ramenná kosť, lakťový kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5242,"Artritída pri iných vírusových chorobách zatriedených inde, miesto bližšie neurčené",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5243,"Artritída pri mykózach (B35-B49†), na viacerých miestach",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5245,"Artritída pri mykózach (B35-B49†), v oblasti nadlaktia (ramenná kosť, lakťový kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5246,"Artritída pri mykózach (B35-B49†), v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5247,"Artritída pri mykózach (B35-B49†), v oblasti ruky (prsty, zápästie, záprstie, kĺby medzi týmito kosťami)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5249,"Artritída pri mykózach (B35-B49†), v oblasti predkolenia (ihlica, píšťala, kolenný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5251,"Artritída pri mykózach (B35-B49†), na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5252,"Artritída pri mykózach (B35-B49†), miesto bližšie neurčené",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5253,"Artritída pri iných infekčných a parazitových chorobách zatriedených inde, na viacerých miestach",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5255,"Artritída pri iných infekčných a parazitových chorobách zatriedených inde: (ramenná kosť, lakťový kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5262,"Artritída pri iných infekčných a parazitových chorobách zatriedených inde, miesto bližšie neurčené",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5263,"Artritída po črevnom bajpase, na viacerých miestach",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5265,"Artritída po črevnom bajpase, v oblasti nadlaktia (ramenná kosť, lakťový kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5266,"Artritída po črevnom bajpase, v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5267,"Artritída po črevnom bajpase, v oblasti ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5269,"Artritída po črevnom bajpase, v oblasti predkolenia (ihlica, píšťala, kolenný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5271,"Artritída po črevnom bajpase, na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5272,"Artritída po črevnom bajpase, miesto bližšie neurčené",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5273,"Postenteritická artritída, na viacerých miestach",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5275,"Postenteritická artritída, v oblasti nadlaktia (ramenná kosť, lakťový kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5276,"Postenteritická artritída, v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5277,"Postenteritická artritída, v oblasti ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5279,"Postenteritická artritída, v oblasti predkolenia (ihlica, píšťala, kolenný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5281,"Postenteritická artritída, na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5282,"Postenteritická artritída, miesto bližšie neurčené",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5283,"Artritída po očkovaní, na viacerých miestach",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5285,"Artritída po očkovaní, v oblasti nadlaktia (ramenná kosť, lakťový kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5286,"Artritída po očkovaní, v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5287,"Artritída po očkovaní, v oblasti ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5289,"Artritída po očkovaní, v oblasti predkolenia (ihlica, píšťala, kolenný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5291,"Artritída po očkovaní, na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5292,"Artritída po očkovaní, miesto bližšie neurčené",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5293,Reiterova choroba na viacerých miestach,Choroby svalovej a kostrovej sústavy a spojivového tkaniva
